schid,sid,size,lowinc,mobility,female,black,hispanic,retained,grade,year,math
4060,293636681,1203,99.3,28.8,1,1,0,0,1,-0.5,-2.072
4060,293636681,1203,99.3,28.8,1,1,0,0,2,0.5,-2.551
4060,293636681,1203,99.3,28.8,1,1,0,0,3,1.5,-1.002
4060,293636681,1203,99.3,28.8,1,1,0,0,4,2.5,-0.17
4060,293636761,1203,99.3,28.8,0,1,0,0,0,-2.5,-3.887
4060,293636761,1203,99.3,28.8,0,1,0,1,0,-1.5,-2.732
4060,293636761,1203,99.3,28.8,0,1,0,0,1,-0.5,-1.054
4060,293640361,1203,99.3,28.8,0,1,0,0,0,-2.5,-3.558
4060,293640361,1203,99.3,28.8,0,1,0,1,0,-1.5,-2.732
4060,293640361,1203,99.3,28.8,0,1,0,0,1,-0.5,-1.882
4060,293640361,1203,99.3,28.8,0,1,0,0,2,0.5,-2.551
4060,293640361,1203,99.3,28.8,0,1,0,0,3,1.5,-0.889
4060,293640361,1203,99.3,28.8,0,1,0,0,4,2.5,0.044
4060,296453021,1203,99.3,28.8,1,1,0,0,0,-1.5,-4.055
4060,296453021,1203,99.3,28.8,1,1,0,0,1,-0.5,-2.072
4060,296453021,1203,99.3,28.8,1,1,0,0,2,0.5,-1.236
4060,296453021,1203,99.3,28.8,1,1,0,0,3,1.5,-1.484
4060,296453021,1203,99.3,28.8,1,1,0,0,4,2.5,0.402
4060,296641292,1203,99.3,28.8,0,1,0,1,0,-1.5,-3.232
4060,296641292,1203,99.3,28.8,0,1,0,0,1,-0.5,-2.032
4060,296641292,1203,99.3,28.8,0,1,0,0,2,0.5,-2.27
4060,296641292,1203,99.3,28.8,0,1,0,0,3,1.5,-1.296
4060,300227771,1203,99.3,28.8,1,1,0,0,0,-2.5,-3.232
4060,300227771,1203,99.3,28.8,1,1,0,1,0,-1.5,-1.538
4060,300227771,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.303
4060,300227771,1203,99.3,28.8,1,1,0,0,2,0.5,-0.211
4060,300227771,1203,99.3,28.8,1,1,0,0,3,1.5,0.459
4060,300227771,1203,99.3,28.8,1,1,0,0,4,2.5,0.897
4060,300500292,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.378
4060,300500292,1203,99.3,28.8,1,1,0,0,2,0.5,-2.27
4060,300500292,1203,99.3,28.8,1,1,0,0,3,1.5,-0.67
4060,300500292,1203,99.3,28.8,1,1,0,0,4,2.5,0.097
4060,300904032,1203,99.3,28.8,0,1,0,0,2,0.5,-1.894
4060,300904032,1203,99.3,28.8,0,1,0,0,3,1.5,-0.889
4060,300904032,1203,99.3,28.8,0,1,0,0,4,2.5,0.452
4060,300904541,1203,99.3,28.8,1,1,0,0,0,-1.5,-2.902
4060,300904541,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.946
4060,300904541,1203,99.3,28.8,1,1,0,0,2,0.5,-1.894
4060,300904541,1203,99.3,28.8,1,1,0,0,3,1.5,-0.945
4060,300904541,1203,99.3,28.8,1,1,0,0,4,2.5,0.699
4060,300983742,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.054
4060,300983742,1203,99.3,28.8,1,1,0,0,2,0.5,-1.03
4060,300983742,1203,99.3,28.8,1,1,0,0,3,1.5,-0.139
4060,300983742,1203,99.3,28.8,1,1,0,0,4,2.5,1.199
4060,300984711,1203,99.3,28.8,0,1,0,0,0,-1.5,-3.395
4060,300984711,1203,99.3,28.8,0,1,0,1,0,-0.5,-3.068
4060,300984711,1203,99.3,28.8,0,1,0,0,1,0.5,-0.945
4060,301899651,1203,99.3,28.8,0,0,0,0,0,-1.5,-2.097
4060,301899651,1203,99.3,28.8,0,0,0,0,1,-0.5,-0.988
4060,301899651,1203,99.3,28.8,0,0,0,0,2,0.5,-1.132
4060,301899651,1203,99.3,28.8,0,0,0,0,3,1.5,-0.35
4060,301900171,1203,99.3,28.8,1,1,0,0,0,-1.5,-3.068
4060,301900171,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.568
4060,301900171,1203,99.3,28.8,1,1,0,0,2,0.5,-1.236
4060,301900171,1203,99.3,28.8,1,1,0,1,2,1.5,-1.003
4060,301901651,1203,99.3,28.8,0,1,0,0,0,-1.5,-2.097
4060,301901651,1203,99.3,28.8,0,1,0,0,1,-0.5,-0.921
4060,301901651,1203,99.3,28.8,0,1,0,0,2,0.5,0.003
4060,301901651,1203,99.3,28.8,0,1,0,0,3,1.5,0.128
4060,301901651,1203,99.3,28.8,0,1,0,0,4,2.5,0.848
4060,301901811,1203,99.3,28.8,1,1,0,0,0,-1.5,-2.032
4060,301901811,1203,99.3,28.8,1,1,0,0,1,-0.5,-0.785
4060,301901811,1203,99.3,28.8,1,1,0,0,2,0.5,-0.211
4060,301901811,1203,99.3,28.8,1,1,0,0,3,1.5,0.573
4060,301902031,1203,99.3,28.8,1,1,0,0,0,-1.5,-2.377
4060,301902031,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.314
4060,301902031,1203,99.3,28.8,1,1,0,0,2,0.5,-0.522
4060,301902031,1203,99.3,28.8,1,1,0,0,3,1.5,0.182
4060,301902031,1203,99.3,28.8,1,1,0,0,4,2.5,1.852
4060,301903271,1203,99.3,28.8,0,1,0,0,0,-1.5,-1.772
4060,301903271,1203,99.3,28.8,0,1,0,0,1,-0.5,-0.988
4060,301903271,1203,99.3,28.8,0,1,0,0,2,0.5,-0.623
4060,301903271,1203,99.3,28.8,0,1,0,0,3,1.5,0.021
4060,301903271,1203,99.3,28.8,0,1,0,0,4,2.5,0.997
4060,301904161,1203,99.3,28.8,0,1,0,0,0,-1.5,-2.902
4060,301904161,1203,99.3,28.8,0,1,0,0,1,-0.5,-1.631
4060,301904161,1203,99.3,28.8,0,1,0,0,2,0.5,-1.555
4060,301904161,1203,99.3,28.8,0,1,0,0,3,1.5,-0.192
4060,301904161,1203,99.3,28.8,0,1,0,0,4,2.5,0.848
4060,301904911,1203,99.3,28.8,0,1,0,0,0,-1.5,-3.395
4060,301904911,1203,99.3,28.8,0,1,0,0,1,-0.5,-1.757
4060,301904911,1203,99.3,28.8,0,1,0,0,2,0.5,-1.446
4060,301904911,1203,99.3,28.8,0,1,0,1,2,1.5,-1.003
4060,301904911,1203,99.3,28.8,0,1,0,0,3,2.5,-0.373
4060,301905721,1203,99.3,28.8,1,1,0,0,0,-1.5,-1.689
4060,301905721,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.054
4060,301905721,1203,99.3,28.8,1,1,0,0,2,0.5,-0.522
4060,301905721,1203,99.3,28.8,1,1,0,0,3,1.5,0.292
4060,301905721,1203,99.3,28.8,1,1,0,0,4,2.5,1.098
4060,301905801,1203,99.3,28.8,0,1,0,0,0,-1.5,-1.76
4060,301905801,1203,99.3,28.8,0,1,0,0,1,-0.5,-0.351
4060,301905801,1203,99.3,28.8,0,1,0,0,2,0.5,1.309
4060,301905801,1203,99.3,28.8,0,1,0,0,3,1.5,0.936
4060,301905801,1203,99.3,28.8,0,1,0,0,4,2.5,0.997
4060,301906611,1203,99.3,28.8,1,1,0,0,0,-1.5,-4.591
4060,301906611,1203,99.3,28.8,1,1,0,0,1,-0.5,-2.96
4060,301906611,1203,99.3,28.8,1,1,0,0,2,0.5,-1.665
4060,301908901,1203,99.3,28.8,0,1,0,0,0,-1.5,-1.13
4060,301908901,1203,99.3,28.8,0,1,0,0,1,-0.5,0.777
4060,301908901,1203,99.3,28.8,0,1,0,0,2,0.5,1.678
4060,301908901,1203,99.3,28.8,0,1,0,0,3,1.5,1.346
4060,301908901,1203,99.3,28.8,0,1,0,0,4,2.5,3.544
4060,301909391,1203,99.3,28.8,1,1,0,0,0,-1.5,-0.365
4060,301909391,1203,99.3,28.8,1,1,0,0,1,-0.5,0.241
4060,301909391,1203,99.3,28.8,1,1,0,0,2,0.5,0.003
4060,301909391,1203,99.3,28.8,1,1,0,0,3,1.5,-0.032
4060,301909391,1203,99.3,28.8,1,1,0,0,4,2.5,0.373
4060,301909631,1203,99.3,28.8,0,0,0,0,0,-1.5,-1.772
4060,301909631,1203,99.3,28.8,0,0,0,0,1,-0.5,-0.785
4060,301909631,1203,99.3,28.8,0,0,0,0,2,0.5,-0.826
4060,301909631,1203,99.3,28.8,0,0,0,0,3,1.5,-0.456
4060,301909631,1203,99.3,28.8,0,0,0,0,4,2.5,0.402
4060,301909711,1203,99.3,28.8,0,1,0,0,0,-1.5,-1.464
4060,301909711,1203,99.3,28.8,0,1,0,0,1,-0.5,-0.501
4060,301909711,1203,99.3,28.8,0,1,0,0,2,0.5,0.343
4060,301909711,1203,99.3,28.8,0,1,0,0,3,1.5,-0.244
4060,301909711,1203,99.3,28.8,0,1,0,0,4,2.5,0.997
4060,301911451,1203,99.3,28.8,1,1,0,0,0,-1.5,-1.038
4060,301911451,1203,99.3,28.8,1,1,0,0,1,-0.5,-0.785
4060,301911451,1203,99.3,28.8,1,1,0,0,2,0.5,0.716
4060,301911451,1203,99.3,28.8,1,1,0,0,3,1.5,0.691
4060,301911451,1203,99.3,28.8,1,1,0,0,4,2.5,2.3
4060,301912501,1203,99.3,28.8,1,1,0,0,0,-1.5,-2.902
4060,301912501,1203,99.3,28.8,1,1,0,1,0,-0.5,-2.377
4060,301912501,1203,99.3,28.8,1,1,0,0,1,0.5,-1.352
4060,301913821,1203,99.3,28.8,0,1,0,0,0,-1.5,-3.232
4060,301913821,1203,99.3,28.8,0,1,0,0,1,-0.5,-2.265
4060,301913821,1203,99.3,28.8,0,1,0,0,2,0.5,-0.725
4060,301915521,1203,99.3,28.8,1,1,0,0,0,-1.5,-3.395
4060,301915521,1203,99.3,28.8,1,1,0,0,1,-0.5,-2.96
4060,301915521,1203,99.3,28.8,1,1,0,0,2,0.5,-2.015
4060,301915521,1203,99.3,28.8,1,1,0,0,3,1.5,-1.296
4060,301915521,1203,99.3,28.8,1,1,0,0,4,2.5,-0.338
4060,301916331,1203,99.3,28.8,0,1,0,0,0,-1.5,-3.558
4060,301916331,1203,99.3,28.8,0,1,0,0,1,-0.5,-1.757
4060,301916331,1203,99.3,28.8,0,1,0,0,2,0.5,-0.928
4060,301916331,1203,99.3,28.8,0,1,0,0,3,1.5,0.182
4060,301916331,1203,99.3,28.8,0,1,0,0,4,2.5,0.044
4060,301917221,1203,99.3,28.8,0,1,0,0,0,-1.5,-1.218
4060,301917221,1203,99.3,28.8,0,1,0,0,1,-0.5,-0.574
4060,301917221,1203,99.3,28.8,0,1,0,0,2,0.5,-0.211
4060,301917301,1203,99.3,28.8,0,1,0,0,0,-1.5,-3.887
4060,301917301,1203,99.3,28.8,0,1,0,1,0,-0.5,-3.558
4060,301917301,1203,99.3,28.8,0,1,0,0,1,0.5,-2.423
4060,301917301,1203,99.3,28.8,0,1,0,0,2,1.5,-1.796
4060,301917301,1203,99.3,28.8,0,1,0,0,3,2.5,-1.229
4060,301917651,1203,99.3,28.8,0,1,0,0,0,-1.5,-1.464
4060,301917651,1203,99.3,28.8,0,1,0,0,1,-0.5,-0.194
4060,301917651,1203,99.3,28.8,0,1,0,0,2,0.5,1.309
4060,301917651,1203,99.3,28.8,0,1,0,0,3,1.5,1.421
4060,301917651,1203,99.3,28.8,0,1,0,0,4,2.5,2.3
4060,301917731,1203,99.3,28.8,0,1,0,0,0,-1.5,-1.541
4060,301917731,1203,99.3,28.8,0,1,0,0,1,-0.5,-0.427
4060,301917731,1203,99.3,28.8,0,1,0,0,2,0.5,0.587
4060,301917731,1203,99.3,28.8,0,1,0,0,3,1.5,1.661
4060,301917731,1203,99.3,28.8,0,1,0,0,4,2.5,1.514
4060,302581341,1203,99.3,28.8,1,1,0,0,0,-1.5,-1.13
4060,302581341,1203,99.3,28.8,1,1,0,0,1,-0.5,-0.194
4060,302581341,1203,99.3,28.8,1,1,0,0,2,0.5,1.678
4060,303192651,1203,99.3,28.8,1,1,0,0,0,-1.5,-1.303
4060,303192651,1203,99.3,28.8,1,1,0,0,1,-0.5,-0.988
4060,303192651,1203,99.3,28.8,1,1,0,0,2,0.5,0.463
4060,303955571,1203,99.3,28.8,0,1,0,0,0,-1.5,-3.068
4060,303955571,1203,99.3,28.8,0,1,0,0,1,-0.5,-2.528
4060,303955571,1203,99.3,28.8,0,1,0,0,2,0.5,-2.14
4060,305893782,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.83
4060,305893782,1203,99.3,28.8,1,1,0,0,2,0.5,-1.446
4060,305893782,1203,99.3,28.8,1,1,0,0,3,1.5,-0.297
4060,305893782,1203,99.3,28.8,1,1,0,0,4,2.5,0.044
4060,306358251,1203,99.3,28.8,0,1,0,0,0,-1.5,-2.188
4060,306358251,1203,99.3,28.8,0,1,0,0,1,-0.5,-1.505
4060,306358251,1203,99.3,28.8,0,1,0,0,2,0.5,-1.236
4060,306358251,1203,99.3,28.8,0,1,0,0,3,1.5,-1.484
4060,306359733,1203,99.3,28.8,1,1,0,0,1,0.5,-0.886
4060,306359733,1203,99.3,28.8,1,1,0,0,2,1.5,-0.762
4060,306359733,1203,99.3,28.8,1,1,0,0,3,2.5,0.227
4060,306360901,1203,99.3,28.8,0,1,0,0,0,-1.5,-3.395
4060,306360901,1203,99.3,28.8,0,1,0,1,0,-0.5,-2.732
4060,306360901,1203,99.3,28.8,0,1,0,0,1,0.5,-1.993
4060,306360901,1203,99.3,28.8,0,1,0,0,2,1.5,-2.193
4060,306362791,1203,99.3,28.8,0,1,0,0,0,-1.5,-2.188
4060,306362791,1203,99.3,28.8,0,1,0,1,0,-0.5,-2.188
4060,306362791,1203,99.3,28.8,0,1,0,0,1,0.5,-0.886
4060,306362791,1203,99.3,28.8,0,1,0,0,2,1.5,-1.243
4060,306362791,1203,99.3,28.8,0,1,0,0,3,2.5,-0.759
4060,306363171,1203,99.3,28.8,1,1,0,0,0,-1.5,-0.608
4060,306363171,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.568
4060,306363171,1203,99.3,28.8,1,1,0,0,2,0.5,-1.132
4060,306363171,1203,99.3,28.8,1,1,0,0,3,1.5,-0.032
4060,306363171,1203,99.3,28.8,1,1,0,0,4,2.5,-0.17
4060,306365621,1203,99.3,28.8,0,1,0,0,0,-1.5,-2.188
4060,306365621,1203,99.3,28.8,0,1,0,0,1,-0.5,-1.882
4060,306365621,1203,99.3,28.8,0,1,0,0,2,0.5,-2.015
4060,306365621,1203,99.3,28.8,0,1,0,0,3,1.5,-1.059
4060,306365621,1203,99.3,28.8,0,1,0,0,4,2.5,0.251
4060,306365891,1203,99.3,28.8,0,1,0,0,0,-1.5,-1.538
4060,306365891,1203,99.3,28.8,0,1,0,0,1,-0.5,-0.501
4060,306365891,1203,99.3,28.8,0,1,0,0,2,0.5,0.227
4060,306365891,1203,99.3,28.8,0,1,0,0,3,1.5,-0.945
4060,306365891,1203,99.3,28.8,0,1,0,0,4,2.5,1.098
4060,306366271,1203,99.3,28.8,1,1,0,0,0,-1.5,-1.772
4060,306366271,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.689
4060,306366271,1203,99.3,28.8,1,1,0,0,2,0.5,-1.555
4060,306366271,1203,99.3,28.8,1,1,0,0,3,1.5,-0.456
4060,306366271,1203,99.3,28.8,1,1,0,0,4,2.5,0.997
4060,306366941,1203,99.3,28.8,0,1,0,0,0,-1.5,-4.228
4060,306366941,1203,99.3,28.8,0,1,0,1,0,-0.5,-2.732
4060,306366941,1203,99.3,28.8,0,1,0,0,1,0.5,-1.525
4060,306367591,1203,99.3,28.8,1,1,0,0,0,-1.5,-3.558
4060,306367591,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.694
4060,306367591,1203,99.3,28.8,1,1,0,0,2,0.5,-0.725
4060,306367591,1203,99.3,28.8,1,1,0,0,3,1.5,-1.235
4060,306367591,1203,99.3,28.8,1,1,0,0,4,2.5,0.897
4060,306367671,1203,99.3,28.8,0,1,0,0,0,-1.5,-1.038
4060,306367671,1203,99.3,28.8,0,1,0,0,1,-0.5,-0.921
4060,306367671,1203,99.3,28.8,0,1,0,0,2,0.5,-0.211
4060,306367671,1203,99.3,28.8,0,1,0,0,3,1.5,0.751
4060,306367671,1203,99.3,28.8,0,1,0,0,4,2.5,1.679
4060,306367911,1203,99.3,28.8,1,1,0,0,0,-1.5,-0.974
4060,306367911,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.882
4060,306367911,1203,99.3,28.8,1,1,0,0,2,0.5,-0.928
4060,306368481,1203,99.3,28.8,1,1,0,0,0,-1.5,-0.608
4060,306368481,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.505
4060,306368481,1203,99.3,28.8,1,1,0,0,2,0.5,0.227
4060,306368481,1203,99.3,28.8,1,1,0,0,3,1.5,-0.297
4060,306368561,1203,99.3,28.8,1,1,0,0,0,-1.5,-2.377
4060,306368561,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.631
4060,306368561,1203,99.3,28.8,1,1,0,0,2,0.5,-0.316
4060,306368561,1203,99.3,28.8,1,1,0,0,3,1.5,0.403
4060,306368561,1203,99.3,28.8,1,1,0,0,4,2.5,0.301
4060,306368801,1203,99.3,28.8,0,1,0,0,0,-1.5,-1.616
4060,306368801,1203,99.3,28.8,0,1,0,0,1,-0.5,-0.854
4060,306368801,1203,99.3,28.8,0,1,0,0,2,0.5,-1.555
4060,306368801,1203,99.3,28.8,0,1,0,1,2,1.5,0.37
4060,306370111,1203,99.3,28.8,1,1,0,0,0,-1.5,-3.232
4060,306370111,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.631
4060,306370111,1203,99.3,28.8,1,1,0,0,2,0.5,-1.446
4060,306371001,1203,99.3,28.8,1,1,0,0,0,-1.5,-1.538
4060,306371001,1203,99.3,28.8,1,1,0,0,1,-0.5,-0.921
4060,306371001,1203,99.3,28.8,1,1,0,0,2,0.5,-0.522
4060,306371001,1203,99.3,28.8,1,1,0,0,3,1.5,-0.086
4060,306371001,1203,99.3,28.8,1,1,0,0,4,2.5,1.199
4060,306371431,1203,99.3,28.8,1,1,0,0,0,-1.5,-0.619
4060,306371431,1203,99.3,28.8,1,1,0,0,1,-0.5,0.148
4060,306371431,1203,99.3,28.8,1,1,0,0,2,0.5,2.14
4060,306371431,1203,99.3,28.8,1,1,0,0,3,1.5,2.034
4060,306371431,1203,99.3,28.8,1,1,0,0,4,2.5,3.28
4060,306373131,1203,99.3,28.8,1,1,0,0,0,-1.5,-1.038
4060,306373131,1203,99.3,28.8,1,1,0,0,1,-0.5,0.439
4060,306373131,1203,99.3,28.8,1,1,0,0,2,0.5,0.995
4060,306373131,1203,99.3,28.8,1,1,0,0,3,1.5,1.934
4060,306373131,1203,99.3,28.8,1,1,0,0,4,2.5,2.371
4060,306373641,1203,99.3,28.8,1,1,0,0,0,-1.5,-3.721
4060,306373641,1203,99.3,28.8,1,1,0,1,0,-0.5,-2.558
4060,306373641,1203,99.3,28.8,1,1,0,0,1,0.5,-2.053
4060,306374451,1203,99.3,28.8,0,1,0,0,0,-1.5,-1.616
4060,306374451,1203,99.3,28.8,0,1,0,0,1,-0.5,-0.574
4060,306374451,1203,99.3,28.8,0,1,0,0,2,0.5,1.146
4060,306374451,1203,99.3,28.8,0,1,0,0,3,1.5,0.516
4060,306374451,1203,99.3,28.8,0,1,0,0,4,2.5,1.302
4060,306375851,1203,99.3,28.8,0,1,0,0,0,-1.5,-0.974
4060,306375851,1203,99.3,28.8,0,1,0,0,1,-0.5,-1.76
4060,306375851,1203,99.3,28.8,0,1,0,0,2,0.5,-1.665
4060,306375851,1203,99.3,28.8,0,1,0,0,3,1.5,-0.725
4060,306375851,1203,99.3,28.8,0,1,0,0,4,2.5,-0.576
4060,306376231,1203,99.3,28.8,1,1,0,0,0,-1.5,-2.596
4060,306376231,1203,99.3,28.8,1,1,0,0,1,-0.5,-1.568
4060,306376231,1203,99.3,28.8,1,1,0,0,2,0.5,-0.522
4060,306376231,1203,99.3,28.8,1,1,0,0,3,1.5,1.202
4060,306376231,1203,99.3,28.8,1,1,0,0,4,2.5,1.679
4060,306378011,1203,99.3,28.8,0,1,0,0,0,-1.5,-1.616
4060,306378011,1203,99.3,28.8,0,1,0,0,1,-0.5,-0.194
4060,306378011,1203,99.3,28.8,0,1,0,0,2,0.5,-1.03
4060,306378011,1203,99.3,28.8,0,1,0,0,3,1.5,-0.563
4060,306378011,1203,99.3,28.8,0,1,0,0,4,2.5,1.568
4060,306915391,1203,99.3,28.8,0,1,0,0,0,-1.5,-4.591
4060,306915391,1203,99.3,28.8,0,1,0,1,0,-0.5,-3.721
4060,306915391,1203,99.3,28.8,0,1,0,0,1,0.5,-2.113
4060,306915391,1203,99.3,28.8,0,1,0,0,2,1.5,-2.64
4060,306915391,1203,99.3,28.8,0,1,0,0,3,2.5,-1.485
4060,308430102,1203,99.3,28.8,0,1,0,0,2,0.5,-0.522
4060,308430102,1203,99.3,28.8,0,1,0,0,3,1.5,1.578
4060,308430102,1203,99.3,28.8,0,1,0,0,4,2.5,0.601
4060,309409032,1203,99.3,28.8,0,1,0,1,1,0.5,-1.993
4060,309409032,1203,99.3,28.8,0,1,0,0,2,1.5,-2.056
4060,309409032,1203,99.3,28.8,0,1,0,0,3,2.5,-1.291
4250,293429702,1302,79.2,16.4,0,0,1,0,2,0.5,-0.826
4250,293429702,1302,79.2,16.4,0,0,1,0,3,1.5,0.182
4250,293429702,1302,79.2,16.4,0,0,1,0,4,2.5,0.551
4250,293433302,1302,79.2,16.4,0,0,1,0,2,0.5,-0.928
4250,293433302,1302,79.2,16.4,0,0,1,0,3,1.5,0.936
4250,293433302,1302,79.2,16.4,0,0,1,0,4,2.5,1.25
4250,293440942,1302,79.2,16.4,1,0,1,0,2,0.5,0.716
4250,293440942,1302,79.2,16.4,1,0,1,0,3,1.5,2.034
4250,293440942,1302,79.2,16.4,1,0,1,0,4,2.5,1.973
4250,293442482,1302,79.2,16.4,1,0,1,0,2,0.5,1.309
4250,293442482,1302,79.2,16.4,1,0,1,0,3,1.5,1.748
4250,293442482,1302,79.2,16.4,1,0,1,0,4,2.5,3.28
4250,293544053,1302,79.2,16.4,1,0,1,0,3,0.5,2.366
4250,293544053,1302,79.2,16.4,1,0,1,0,4,1.5,3.327
4250,293544053,1302,79.2,16.4,1,0,1,0,5,2.5,3.73
4250,300651902,1302,79.2,16.4,0,0,1,0,2,0.5,-0.316
4250,300651902,1302,79.2,16.4,0,0,1,0,3,1.5,1.066
4250,300651902,1302,79.2,16.4,0,0,1,0,4,2.5,1.679
4250,300652472,1302,79.2,16.4,1,0,1,0,2,0.5,-0.623
4250,300652472,1302,79.2,16.4,1,0,1,0,3,1.5,0.811
4250,300652472,1302,79.2,16.4,1,0,1,0,4,2.5,1.568
4250,302190312,1302,79.2,16.4,1,0,1,0,2,0.5,-2.015
4250,302190312,1302,79.2,16.4,1,0,1,0,3,1.5,0.074
4250,302190312,1302,79.2,16.4,1,0,1,0,4,2.5,0.352
4250,306851212,1302,79.2,16.4,0,0,1,0,2,0.5,-0.826
4250,306851212,1302,79.2,16.4,0,0,1,0,3,1.5,1.001
4250,306851212,1302,79.2,16.4,0,0,1,0,4,2.5,1.407
4250,308325072,1302,79.2,16.4,1,0,1,0,2,0.5,-1.665
4250,308325072,1302,79.2,16.4,1,0,1,0,3,1.5,-0.35
4250,308325072,1302,79.2,16.4,1,0,1,0,4,2.5,0.097
4280,198780902,685,92.6,39.6,0,1,0,0,2,0.5,-1.446
4280,198780902,685,92.6,39.6,0,1,0,0,3,1.5,-0.725
4280,198780902,685,92.6,39.6,0,1,0,0,4,2.5,-0.904
4280,226111192,685,92.6,39.6,0,1,0,0,1,0.5,-0.706
4280,226111192,685,92.6,39.6,0,1,0,0,2,1.5,-1.123
4280,226111192,685,92.6,39.6,0,1,0,0,3,2.5,-0.427
4280,230807451,685,92.6,39.6,1,1,0,0,0,-1.5,-2.188
4280,230807451,685,92.6,39.6,1,1,0,0,1,-0.5,-1.757
4280,230807451,685,92.6,39.6,1,1,0,0,2,0.5,-2.406
4280,230807451,685,92.6,39.6,1,1,0,0,3,1.5,-1.42
4280,230807451,685,92.6,39.6,1,1,0,0,4,2.5,-0.975
4280,278120822,685,92.6,39.6,1,1,0,0,2,0.5,-1.34
4280,278120822,685,92.6,39.6,1,1,0,0,3,1.5,-0.139
4280,278120822,685,92.6,39.6,1,1,0,0,4,2.5,0.997
4280,281654981,685,92.6,39.6,0,1,0,0,0,-1.5,-1.987
4280,281654981,685,92.6,39.6,0,1,0,0,1,-0.5,-1.054
4280,281654981,685,92.6,39.6,0,1,0,0,2,0.5,-0.211
4280,281654981,685,92.6,39.6,0,1,0,0,3,1.5,-1.117
4280,293106611,685,92.6,39.6,0,1,0,0,0,-1.5,-1.772
4280,293106611,685,92.6,39.6,0,1,0,0,1,-0.5,-1.505
4280,293106611,685,92.6,39.6,0,1,0,0,2,0.5,-1.34
4280,293632852,685,92.6,39.6,0,1,0,0,2,0.5,-1.03
4280,293632852,685,92.6,39.6,0,1,0,0,3,1.5,-0.509
4280,293632852,685,92.6,39.6,0,1,0,0,4,2.5,0.798
4280,294269291,685,92.6,39.6,0,1,0,0,0,-1.5,-0.608
4280,294269291,685,92.6,39.6,0,1,0,0,1,-0.5,-1.314
4280,294269291,685,92.6,39.6,0,1,0,0,2,0.5,0.114
4280,294269291,685,92.6,39.6,0,1,0,0,3,1.5,-0.889
4280,294269291,685,92.6,39.6,0,1,0,0,4,2.5,0.452
4280,294859681,685,92.6,39.6,1,1,0,0,0,-1.5,-1.538
4280,294859681,685,92.6,39.6,1,1,0,0,1,-0.5,-1.12
4280,294859681,685,92.6,39.6,1,1,0,0,2,0.5,-1.132
4280,299878821,685,92.6,39.6,1,1,0,0,0,-1.5,-1.772
4280,299878821,685,92.6,39.6,1,1,0,0,1,-0.5,-1.757
4280,299878821,685,92.6,39.6,1,1,0,0,2,0.5,-1.03
4280,299878821,685,92.6,39.6,1,1,0,0,3,1.5,-0.563
4280,299878821,685,92.6,39.6,1,1,0,0,4,2.5,0.251
4280,300239352,685,92.6,39.6,0,1,0,0,1,-0.5,-1.378
4280,300239352,685,92.6,39.6,0,1,0,0,2,0.5,0.463
4280,300239352,685,92.6,39.6,0,1,0,0,3,1.5,-0.139
4280,300239352,685,92.6,39.6,0,1,0,0,4,2.5,1.514
4280,300796981,685,92.6,39.6,0,1,0,0,0,-1.5,-1.538
4280,300796981,685,92.6,39.6,0,1,0,0,1,-0.5,-1.819
4280,300796981,685,92.6,39.6,0,1,0,0,2,0.5,-2.14
4280,300797441,685,92.6,39.6,1,1,0,0,0,-1.5,-3.068
4280,300797441,685,92.6,39.6,1,1,0,0,1,-0.5,-1.757
4280,300797441,685,92.6,39.6,1,1,0,0,2,0.5,-1.665
4280,300797441,685,92.6,39.6,1,1,0,0,3,1.5,-0.139
4280,300797441,685,92.6,39.6,1,1,0,0,4,2.5,0.352
4280,300797601,685,92.6,39.6,0,1,0,0,0,-1.5,-1.772
4280,300797601,685,92.6,39.6,0,1,0,0,1,-0.5,-1.694
4280,300797601,685,92.6,39.6,0,1,0,0,2,0.5,-0.419
4280,300797601,685,92.6,39.6,0,1,0,0,3,1.5,-0.563
4280,300797601,685,92.6,39.6,0,1,0,0,4,2.5,0.551
4280,300802031,685,92.6,39.6,0,1,0,0,0,-1.5,-0.365
4280,300802031,685,92.6,39.6,0,1,0,0,1,-0.5,1.764
4280,300802031,685,92.6,39.6,0,1,0,0,2,0.5,1.678
4280,300803191,685,92.6,39.6,1,1,0,0,0,-1.5,-3.395
4280,300803191,685,92.6,39.6,1,1,0,0,1,-0.5,-1.882
4280,300803191,685,92.6,39.6,1,1,0,0,2,0.5,-2.27
4280,300803191,685,92.6,39.6,1,1,0,0,3,1.5,-0.834
4280,300803191,685,92.6,39.6,1,1,0,0,4,2.5,-0.116
