schoolid,sex,pped,repeated_grade,msesc
100105,boy,yes,no,0.34
100105,boy,yes,no,0.34
100105,boy,yes,no,0.34
100105,boy,yes,no,0.34
100105,boy,yes,no,0.34
100105,boy,yes,no,0.34
100105,boy,yes,yes,0.34
100105,boy,yes,yes,0.34
100105,boy,yes,yes,0.34
100106,girl,no,no,0.49
100106,girl,no,no,0.49
100106,girl,no,yes,0.49
100106,girl,yes,no,0.49
100106,girl,yes,no,0.49
100106,girl,yes,no,0.49
100106,girl,yes,no,0.49
100106,girl,yes,no,0.49
100106,girl,yes,no,0.49
100106,girl,yes,no,0.49
100106,girl,yes,no,0.49
100106,girl,yes,no,0.49
100106,girl,yes,no,0.49
100106,girl,yes,no,0.49
100106,girl,yes,no,0.49
100106,girl,yes,no,0.49
100106,girl,yes,yes,0.49
100106,boy,no,no,0.49
100106,boy,yes,no,0.49
100106,boy,yes,no,0.49
100106,boy,yes,no,0.49
100106,boy,yes,no,0.49
100106,boy,yes,no,0.49
100106,boy,yes,no,0.49
100106,boy,yes,no,0.49
100106,boy,yes,yes,0.49
100106,boy,yes,yes,0.49
100106,boy,yes,yes,0.49
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,girl,yes,no,0.76
100107,boy,no,no,0.76
100107,boy,no,no,0.76
100107,boy,yes,no,0.76
100107,boy,yes,no,0.76
100107,boy,yes,no,0.76
100107,boy,yes,no,0.76
100107,boy,yes,no,0.76
100107,boy,yes,no,0.76
100107,boy,yes,no,0.76
100107,boy,yes,no,0.76
100107,boy,yes,no,0.76
100107,boy,yes,no,0.76
100209,girl,no,no,0
100209,girl,no,no,0
100209,girl,yes,no,0
100209,girl,yes,no,0
100209,girl,yes,no,0
100209,girl,yes,no,0
100209,girl,yes,no,0
100209,girl,yes,no,0
100209,girl,yes,no,0
100209,girl,yes,no,0
100209,girl,yes,no,0
100209,boy,no,no,0
100209,boy,no,no,0
100209,boy,no,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,no,0
100209,boy,yes,yes,0
100210,girl,no,no,0.88
100210,girl,no,no,0.88
100210,girl,no,no,0.88
100210,girl,no,yes,0.88
100210,girl,yes,no,0.88
100210,boy,no,no,0.88
100210,boy,yes,no,0.88
100210,boy,yes,no,0.88
100211,girl,yes,no,-0.32
100211,girl,yes,no,-0.32
100211,girl,yes,no,-0.32
100211,girl,yes,no,-0.32
100211,girl,yes,no,-0.32
100211,girl,yes,no,-0.32
100211,girl,yes,no,-0.32
100211,girl,yes,yes,-0.32
100211,boy,yes,no,-0.32
100211,boy,yes,no,-0.32
100211,boy,yes,no,-0.32
100211,boy,yes,no,-0.32
100211,boy,yes,yes,-0.32
100211,boy,yes,yes,-0.32
100212,girl,no,no,0.13
100212,girl,no,no,0.13
100212,girl,no,no,0.13
100212,girl,no,no,0.13
100212,girl,no,no,0.13
100212,girl,no,no,0.13
100212,boy,no,no,0.13
100212,boy,no,no,0.13
100212,boy,yes,no,0.13
100212,boy,yes,no,0.13
100212,boy,yes,no,0.13
100212,boy,yes,no,0.13
100212,boy,yes,no,0.13
100213,girl,yes,no,0.45
100213,girl,yes,no,0.45
100213,girl,yes,no,0.45
100213,girl,yes,no,0.45
100213,girl,yes,no,0.45
100213,girl,yes,no,0.45
100213,girl,yes,no,0.45
100213,boy,yes,no,0.45
100213,boy,yes,no,0.45
100213,boy,yes,no,0.45
100213,boy,yes,no,0.45
100213,boy,yes,no,0.45
100213,boy,yes,no,0.45
100213,boy,yes,no,0.45
100213,boy,yes,no,0.45
100314,girl,no,no,0.66
100314,girl,no,no,0.66
100314,girl,no,no,0.66
100314,girl,no,no,0.66
100314,girl,no,no,0.66
100314,girl,no,no,0.66
100314,girl,no,no,0.66
100314,girl,no,no,0.66
100314,girl,no,no,0.66
100314,girl,no,no,0.66
100314,girl,no,no,0.66
100314,girl,yes,no,0.66
100314,boy,no,no,0.66
100314,boy,no,no,0.66
100314,boy,no,no,0.66
100314,boy,no,yes,0.66
100315,girl,no,no,-0.19
100315,girl,no,no,-0.19
100315,girl,no,no,-0.19
100315,girl,no,no,-0.19
100315,girl,no,no,-0.19
100315,girl,no,no,-0.19
100315,boy,no,no,-0.19
100315,boy,no,no,-0.19
100315,boy,no,yes,-0.19
100315,boy,no,yes,-0.19
100315,boy,yes,no,-0.19
100315,boy,yes,yes,-0.19
100316,girl,no,no,-0.38
100316,girl,no,no,-0.38
100316,girl,no,no,-0.38
100316,girl,no,no,-0.38
100316,girl,yes,no,-0.38
100316,girl,yes,no,-0.38
100316,girl,yes,no,-0.38
100316,boy,no,no,-0.38
100316,boy,no,no,-0.38
100316,boy,no,no,-0.38
100316,boy,no,no,-0.38
100316,boy,no,yes,-0.38
100316,boy,yes,no,-0.38
100316,boy,yes,yes,-0.38
100317,girl,yes,no,0.66
100317,girl,yes,no,0.66
100317,girl,yes,no,0.66
100317,girl,yes,no,0.66
100317,girl,yes,no,0.66
100317,girl,yes,no,0.66
100317,girl,yes,no,0.66
100317,girl,yes,no,0.66
100317,boy,no,no,0.66
100317,boy,no,yes,0.66
100317,boy,yes,no,0.66
100317,boy,yes,no,0.66
100317,boy,yes,no,0.66
100317,boy,yes,yes,0.66
100318,girl,no,no,0.35
100318,girl,no,yes,0.35
100318,girl,yes,no,0.35
100318,girl,yes,no,0.35
100318,girl,yes,no,0.35
100318,girl,yes,yes,0.35
100318,girl,yes,yes,0.35
100318,boy,no,no,0.35
100318,boy,no,yes,0.35
100318,boy,yes,yes,0.35
100318,boy,yes,yes,0.35
100318,boy,yes,yes,0.35
100318,boy,yes,yes,0.35
100318,boy,yes,yes,0.35
100319,girl,no,no,-0.14
100319,girl,no,no,-0.14
100319,girl,no,no,-0.14
100319,girl,no,no,-0.14
100319,girl,no,no,-0.14
100319,girl,no,yes,-0.14
100319,girl,no,yes,-0.14
100319,girl,no,yes,-0.14
100319,girl,no,yes,-0.14
100319,boy,no,no,-0.14
100319,boy,no,yes,-0.14
100319,boy,no,yes,-0.14
100319,boy,no,yes,-0.14
100319,boy,no,yes,-0.14
100319,boy,no,yes,-0.14
100319,boy,no,yes,-0.14
100319,boy,no,yes,-0.14
100319,boy,yes,yes,-0.14
100421,girl,no,no,-0.39
100421,girl,no,no,-0.39
100421,girl,no,no,-0.39
100421,girl,no,no,-0.39
100421,girl,no,no,-0.39
100421,girl,no,no,-0.39
100421,girl,no,no,-0.39
100421,girl,no,no,-0.39
100421,girl,no,yes,-0.39
100421,boy,no,no,-0.39
100421,boy,no,no,-0.39
100421,boy,no,no,-0.39
100421,boy,no,no,-0.39
100421,boy,no,no,-0.39
100421,boy,no,no,-0.39
100421,boy,no,yes,-0.39
100421,boy,no,yes,-0.39
100421,boy,no,yes,-0.39
100421,boy,no,yes,-0.39
100421,boy,no,yes,-0.39
100422,girl,yes,no,0.2
100422,girl,yes,no,0.2
100422,girl,yes,no,0.2
100422,girl,yes,no,0.2
100422,boy,no,no,0.2
100422,boy,no,no,0.2
100422,boy,no,no,0.2
100422,boy,yes,no,0.2
100422,boy,yes,no,0.2
100422,boy,yes,no,0.2
100422,boy,yes,no,0.2
100422,boy,yes,no,0.2
100422,boy,yes,no,0.2
100422,boy,yes,no,0.2
100422,boy,yes,no,0.2
100422,boy,yes,yes,0.2
100424,girl,no,no,-0.14
100424,girl,no,no,-0.14
100424,girl,no,yes,-0.14
100424,girl,yes,no,-0.14
100424,girl,yes,no,-0.14
100424,girl,yes,no,-0.14
100424,girl,yes,no,-0.14
100424,girl,yes,no,-0.14
100424,girl,yes,no,-0.14
100424,girl,yes,no,-0.14
100424,girl,yes,no,-0.14
100424,boy,no,no,-0.14
100424,boy,yes,no,-0.14
100424,boy,yes,no,-0.14
100424,boy,yes,no,-0.14
100424,boy,yes,no,-0.14
100424,boy,yes,no,-0.14
100424,boy,yes,no,-0.14
100424,boy,yes,no,-0.14
100424,boy,yes,no,-0.14
100424,boy,yes,no,-0.14
100424,boy,yes,no,-0.14
100424,boy,yes,no,-0.14
100424,boy,yes,no,-0.14
100525,girl,yes,no,-0.07
100525,girl,yes,no,-0.07
100525,girl,yes,no,-0.07
100525,girl,yes,no,-0.07
100525,boy,yes,no,-0.07
100525,boy,yes,no,-0.07
100525,boy,yes,no,-0.07
100525,boy,yes,no,-0.07
100525,boy,yes,no,-0.07
100526,girl,no,no,-0.44
100526,girl,yes,no,-0.44
100526,girl,yes,no,-0.44
100526,girl,yes,no,-0.44
100526,girl,yes,no,-0.44
100526,girl,yes,no,-0.44
100526,boy,yes,no,-0.44
100526,boy,yes,yes,-0.44
100527,girl,no,no,0.31
100527,girl,no,no,0.31
100527,girl,no,no,0.31
100527,girl,yes,no,0.31
100527,girl,yes,no,0.31
100527,girl,yes,no,0.31
100527,girl,yes,no,0.31
100527,girl,yes,no,0.31
100527,girl,yes,no,0.31
100527,boy,no,no,0.31
100527,boy,no,no,0.31
100527,boy,no,no,0.31
100527,boy,no,no,0.31
100527,boy,yes,no,0.31
100527,boy,yes,no,0.31
100527,boy,yes,no,0.31
100527,boy,yes,no,0.31
100527,boy,yes,no,0.31
100527,boy,yes,no,0.31
100527,boy,yes,no,0.31
100527,boy,yes,no,0.31
100527,boy,yes,no,0.31
100527,boy,yes,yes,0.31
100528,girl,no,no,0.07
100528,girl,no,no,0.07
100528,girl,no,no,0.07
100528,girl,no,no,0.07
100528,girl,no,no,0.07
100528,girl,yes,no,0.07
100528,boy,no,no,0.07
100528,boy,no,no,0.07
100528,boy,no,no,0.07
100528,boy,no,yes,0.07
100528,boy,yes,no,0.07
100528,boy,yes,no,0.07
100530,girl,no,no,0.34
100530,girl,no,no,0.34
100530,girl,no,no,0.34
100530,girl,no,no,0.34
100530,girl,no,no,0.34
100530,girl,no,no,0.34
100530,girl,no,no,0.34
100530,girl,no,yes,0.34
100530,boy,no,no,0.34
100530,boy,no,no,0.34
100530,boy,no,yes,0.34
100530,boy,no,yes,0.34
100530,boy,no,yes,0.34
100632,girl,no,no,0.07
100632,girl,no,yes,0.07
100632,girl,no,yes,0.07
100632,girl,no,yes,0.07
100632,girl,no,yes,0.07
100632,girl,yes,no,0.07
100632,girl,yes,no,0.07
100632,boy,no,yes,0.07
100632,boy,no,yes,0.07
100632,boy,no,yes,0.07
100632,boy,yes,no,0.07
100633,girl,no,no,0.81
100633,girl,no,no,0.81
100633,girl,no,no,0.81
100633,girl,no,yes,0.81
100633,girl,no,yes,0.81
100633,girl,no,yes,0.81
100633,girl,no,yes,0.81
100633,girl,no,yes,0.81
100633,boy,no,yes,0.81
100633,boy,no,yes,0.81
100633,boy,no,yes,0.81
100633,boy,no,yes,0.81
100633,boy,no,yes,0.81
100633,boy,no,yes,0.81
100633,boy,no,yes,0.81
100633,boy,no,yes,0.81
100633,boy,no,yes,0.81
100634,girl,yes,no,-0.14
100634,girl,yes,no,-0.14
100634,girl,yes,no,-0.14
100634,girl,yes,no,-0.14
100634,boy,no,no,-0.14
100634,boy,yes,no,-0.14
100634,boy,yes,no,-0.14
100634,boy,yes,no,-0.14
100634,boy,yes,no,-0.14
100634,boy,yes,no,-0.14
100634,boy,yes,no,-0.14
100634,boy,yes,no,-0.14
100635,girl,yes,no,-0.46
100635,girl,yes,no,-0.46
100635,girl,yes,no,-0.46
100635,girl,yes,no,-0.46
100635,girl,yes,no,-0.46
100635,girl,yes,no,-0.46
100635,girl,yes,no,-0.46
100635,boy,yes,no,-0.46
100635,boy,yes,no,-0.46
100635,boy,yes,no,-0.46
100635,boy,yes,no,-0.46
100635,boy,yes,no,-0.46
100635,boy,yes,no,-0.46
100635,boy,yes,yes,-0.46
100635,boy,yes,yes,-0.46
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,girl,yes,no,0.37
100636,boy,yes,no,0.37
100636,boy,yes,no,0.37
100636,boy,yes,no,0.37
100636,boy,yes,no,0.37
100636,boy,yes,no,0.37
100636,boy,yes,no,0.37
100636,boy,yes,no,0.37
100636,boy,yes,no,0.37
100636,boy,yes,no,0.37
100636,boy,yes,yes,0.37
100636,boy,yes,yes,0.37
100737,girl,no,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,no,0
100737,girl,yes,yes,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,no,0
100737,boy,yes,yes,0
100737,boy,yes,yes,0
100737,boy,yes,yes,0
100737,boy,yes,yes,0
110101,girl,no,no,0.09
110101,girl,no,no,0.09
110101,girl,no,no,0.09
110101,girl,no,yes,0.09
110101,girl,no,yes,0.09
110101,girl,yes,no,0.09
110101,girl,yes,no,0.09
110101,girl,yes,no,0.09
110101,girl,yes,no,0.09
110101,girl,yes,no,0.09
110101,girl,yes,no,0.09
110101,girl,yes,no,0.09
110101,girl,yes,no,0.09
110101,boy,no,no,0.09
110101,boy,no,no,0.09
110101,boy,no,no,0.09
110101,boy,no,no,0.09
110101,boy,no,no,0.09
110101,boy,no,yes,0.09
110101,boy,yes,no,0.09
110101,boy,yes,no,0.09
110101,boy,yes,no,0.09
110101,boy,yes,no,0.09
110101,boy,yes,yes,0.09
110102,girl,yes,no,0.36
110102,girl,yes,no,0.36
110102,girl,yes,no,0.36
110102,girl,yes,no,0.36
110102,girl,yes,no,0.36
110102,girl,yes,no,0.36
110102,girl,yes,no,0.36
110102,girl,yes,no,0.36
110102,girl,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110102,boy,yes,no,0.36
110204,girl,no,no,0.88
110204,girl,no,no,0.88
110204,girl,no,no,0.88
110204,girl,no,no,0.88
110204,girl,no,yes,0.88
110204,girl,no,yes,0.88
110204,girl,no,yes,0.88
110204,boy,no,no,0.88
110204,boy,no,no,0.88
110204,boy,no,no,0.88
110204,boy,no,no,0.88
110204,boy,no,no,0.88
110204,boy,no,no,0.88
110205,girl,no,no,0.17
110205,girl,no,no,0.17
110205,girl,no,yes,0.17
110205,girl,yes,no,0.17
110205,girl,yes,no,0.17
110205,girl,yes,no,0.17
110205,girl,yes,no,0.17
110205,boy,no,no,0.17
110205,boy,no,yes,0.17
110205,boy,yes,no,0.17
110205,boy,yes,no,0.17
110205,boy,yes,yes,0.17
110206,girl,no,yes,-0.01
110206,girl,yes,no,-0.01
110206,boy,no,no,-0.01
110206,boy,yes,no,-0.01
110206,boy,yes,no,-0.01
110206,boy,yes,no,-0.01
110206,boy,yes,yes,-0.01
110206,boy,yes,yes,-0.01
110206,boy,yes,yes,-0.01
110206,boy,yes,yes,-0.01
110206,boy,yes,yes,-0.01
110206,boy,yes,yes,-0.01
110206,boy,yes,yes,-0.01
110206,boy,yes,yes,-0.01
110206,boy,yes,yes,-0.01
110208,girl,no,no,0.15
110208,girl,no,no,0.15
110208,girl,no,no,0.15
110208,boy,no,no,0.15
110208,boy,no,no,0.15
110208,boy,no,no,0.15
110208,boy,no,no,0.15
110208,boy,no,no,0.15
110208,boy,yes,no,0.15
110311,girl,no,no,-0.21
110311,girl,yes,no,-0.21
110311,girl,yes,no,-0.21
110311,girl,yes,no,-0.21
110311,girl,yes,no,-0.21
110311,girl,yes,no,-0.21
110311,girl,yes,no,-0.21
110311,girl,yes,no,-0.21
110311,girl,yes,no,-0.21
110311,girl,yes,yes,-0.21
110311,girl,yes,yes,-0.21
110311,girl,yes,yes,-0.21
110311,boy,no,no,-0.21
110311,boy,no,no,-0.21
110311,boy,no,no,-0.21
110311,boy,no,no,-0.21
110311,boy,no,no,-0.21
110311,boy,no,no,-0.21
110311,boy,no,yes,-0.21
110311,boy,yes,no,-0.21
110311,boy,yes,no,-0.21
110311,boy,yes,no,-0.21
110311,boy,yes,no,-0.21
110311,boy,yes,yes,-0.21
110311,boy,yes,yes,-0.21
110311,boy,yes,yes,-0.21
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,girl,yes,no,-0.1
110312,boy,no,no,-0.1
110312,boy,yes,no,-0.1
110312,boy,yes,no,-0.1
110312,boy,yes,no,-0.1
110312,boy,yes,no,-0.1
110312,boy,yes,no,-0.1
110312,boy,yes,no,-0.1
110312,boy,yes,no,-0.1
110312,boy,yes,no,-0.1
110313,girl,no,no,0.26
110313,girl,no,no,0.26
110313,girl,no,no,0.26
110313,girl,no,no,0.26
110313,girl,yes,no,0.26
110313,girl,yes,no,0.26
110313,girl,yes,no,0.26
110313,girl,yes,no,0.26
110313,boy,no,no,0.26
110313,boy,no,no,0.26
110313,boy,no,no,0.26
110313,boy,no,yes,0.26
110313,boy,no,yes,0.26
110313,boy,yes,no,0.26
110313,boy,yes,no,0.26
110313,boy,yes,no,0.26
110313,boy,yes,yes,0.26
110415,girl,yes,no,-0.17
110415,girl,yes,no,-0.17
110415,girl,yes,no,-0.17
110415,girl,yes,no,-0.17
110415,girl,yes,no,-0.17
110415,girl,yes,no,-0.17
110415,boy,no,no,-0.17
110415,boy,yes,no,-0.17
110415,boy,yes,no,-0.17
110415,boy,yes,no,-0.17
110415,boy,yes,no,-0.17
110415,boy,yes,no,-0.17
110415,boy,yes,no,-0.17
110415,boy,yes,no,-0.17
110415,boy,yes,no,-0.17
110416,girl,no,no,0.06
110416,girl,no,yes,0.06
110416,girl,yes,no,0.06
110416,girl,yes,no,0.06
110416,girl,yes,no,0.06
110416,girl,yes,no,0.06
110416,girl,yes,no,0.06
110416,boy,no,no,0.06
110416,boy,no,no,0.06
110416,boy,no,yes,0.06
110416,boy,no,yes,0.06
110416,boy,no,yes,0.06
110416,boy,no,yes,0.06
110416,boy,yes,no,0.06
110416,boy,yes,no,0.06
110416,boy,yes,no,0.06
110416,boy,yes,no,0.06
110416,boy,yes,yes,0.06
110419,girl,no,no,0.37
110419,girl,no,no,0.37
110419,girl,no,no,0.37
110419,girl,yes,no,0.37
110419,girl,yes,no,0.37
110419,girl,yes,no,0.37
110419,girl,yes,no,0.37
110419,girl,yes,no,0.37
110419,girl,yes,no,0.37
110419,girl,yes,no,0.37
110419,girl,yes,no,0.37
110419,girl,yes,no,0.37
110419,girl,yes,no,0.37
110419,girl,yes,no,0.37
110419,girl,yes,no,0.37
110419,boy,no,no,0.37
110419,boy,no,no,0.37
110419,boy,no,no,0.37
110419,boy,no,no,0.37
110419,boy,no,no,0.37
110419,boy,yes,no,0.37
110419,boy,yes,no,0.37
110419,boy,yes,no,0.37
110419,boy,yes,no,0.37
110419,boy,yes,no,0.37
110419,boy,yes,no,0.37
110419,boy,yes,no,0.37
110419,boy,yes,no,0.37
110419,boy,yes,no,0.37
110419,boy,yes,no,0.37
110419,boy,yes,no,0.37
110419,boy,yes,no,0.37
110419,boy,yes,no,0.37
110421,girl,no,no,-0.02
110421,girl,no,no,-0.02
110421,girl,no,no,-0.02
110421,girl,no,no,-0.02
110421,girl,no,yes,-0.02
110421,girl,no,yes,-0.02
110421,girl,no,yes,-0.02
110421,girl,yes,no,-0.02
110421,boy,no,no,-0.02
110421,boy,no,yes,-0.02
110421,boy,no,yes,-0.02
110421,boy,no,yes,-0.02
110421,boy,no,yes,-0.02
110421,boy,no,yes,-0.02
110421,boy,yes,no,-0.02
110522,girl,no,no,-0.56
110522,girl,no,yes,-0.56
110522,girl,yes,no,-0.56
110522,girl,yes,no,-0.56
110522,girl,yes,no,-0.56
110522,girl,yes,no,-0.56
110522,girl,yes,yes,-0.56
110522,boy,no,no,-0.56
110522,boy,no,no,-0.56
110522,boy,no,no,-0.56
110522,boy,no,no,-0.56
110522,boy,no,yes,-0.56
110522,boy,yes,no,-0.56
110522,boy,yes,no,-0.56
110522,boy,yes,no,-0.56
110522,boy,yes,no,-0.56
110522,boy,yes,no,-0.56
110522,boy,yes,yes,-0.56
110522,boy,yes,yes,-0.56
110523,girl,no,no,0.7
110523,girl,yes,no,0.7
110523,girl,yes,no,0.7
110523,girl,yes,no,0.7
110523,girl,yes,no,0.7
110523,girl,yes,no,0.7
110523,girl,yes,no,0.7
110523,girl,yes,no,0.7
110523,girl,yes,no,0.7
110523,boy,yes,no,0.7
110523,boy,yes,no,0.7
110523,boy,yes,no,0.7
110523,boy,yes,no,0.7
110523,boy,yes,no,0.7
110523,boy,yes,no,0.7
110523,boy,yes,no,0.7
110524,girl,no,no,1.49
110524,girl,no,no,1.49
110524,girl,no,no,1.49
110524,girl,no,no,1.49
110524,girl,no,no,1.49
110524,girl,no,yes,1.49
110524,boy,no,no,1.49
110524,boy,no,no,1.49
110524,boy,no,no,1.49
110524,boy,no,no,1.49
110524,boy,no,yes,1.49
110524,boy,no,yes,1.49
110524,boy,no,yes,1.49
110525,girl,no,no,-0.25
110525,girl,no,no,-0.25
110525,girl,no,no,-0.25
110525,girl,no,no,-0.25
110525,girl,no,no,-0.25
110525,girl,no,no,-0.25
110525,girl,no,no,-0.25
110525,girl,no,no,-0.25
110525,girl,no,no,-0.25
110525,girl,no,yes,-0.25
110525,girl,yes,no,-0.25
110525,boy,no,no,-0.25
110525,boy,no,no,-0.25
110525,boy,no,no,-0.25
110525,boy,no,no,-0.25
110525,boy,no,no,-0.25
110525,boy,no,no,-0.25
110525,boy,no,no,-0.25
110525,boy,no,no,-0.25
110525,boy,no,no,-0.25
110525,boy,no,no,-0.25
110525,boy,no,no,-0.25
110525,boy,no,yes,-0.25
110525,boy,no,yes,-0.25
110525,boy,no,yes,-0.25
110525,boy,no,yes,-0.25
110525,boy,no,yes,-0.25
110525,boy,no,yes,-0.25
110526,girl,no,no,-0.25
110526,girl,no,no,-0.25
110526,girl,no,no,-0.25
110526,girl,no,no,-0.25
110526,girl,no,no,-0.25
110526,girl,no,yes,-0.25
110526,girl,yes,no,-0.25
110526,girl,yes,no,-0.25
110526,boy,no,no,-0.25
110526,boy,no,yes,-0.25
110526,boy,no,yes,-0.25
110526,boy,no,yes,-0.25
110526,boy,yes,no,-0.25
110526,boy,yes,no,-0.25
110526,boy,yes,no,-0.25
110526,boy,yes,no,-0.25
110526,boy,yes,yes,-0.25
120101,girl,no,no,0.3
120101,girl,yes,no,0.3
120101,girl,yes,no,0.3
120101,girl,yes,no,0.3
120101,girl,yes,no,0.3
120101,girl,yes,no,0.3
120101,girl,yes,no,0.3
120101,girl,yes,no,0.3
120101,girl,yes,yes,0.3
120101,girl,yes,yes,0.3
120101,boy,no,no,0.3
120101,boy,no,no,0.3
120101,boy,no,no,0.3
120101,boy,no,no,0.3
120101,boy,no,no,0.3
120101,boy,no,no,0.3
120101,boy,no,no,0.3
120101,boy,yes,no,0.3
120101,boy,yes,no,0.3
120101,boy,yes,no,0.3
120101,boy,yes,no,0.3
120102,girl,no,no,0.05
120102,girl,no,no,0.05
120102,girl,no,no,0.05
120102,girl,no,no,0.05
120102,girl,no,no,0.05
120102,girl,no,no,0.05
120102,girl,no,no,0.05
120102,girl,no,no,0.05
120102,girl,no,no,0.05
120102,girl,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,no,0.05
120102,boy,no,yes,0.05
120102,boy,no,yes,0.05
120102,boy,no,yes,0.05
120102,boy,no,yes,0.05
120102,boy,no,yes,0.05
120103,girl,no,no,0.06
120103,girl,no,no,0.06
120103,girl,no,no,0.06
120103,girl,yes,no,0.06
120103,girl,yes,no,0.06
120103,girl,yes,no,0.06
120103,girl,yes,no,0.06
120103,girl,yes,no,0.06
120103,girl,yes,no,0.06
120103,girl,yes,no,0.06
120103,girl,yes,no,0.06
120103,girl,yes,no,0.06
120103,girl,yes,no,0.06
120103,girl,yes,yes,0.06
120103,boy,no,no,0.06
120103,boy,no,no,0.06
120103,boy,no,no,0.06
120103,boy,no,no,0.06
120103,boy,yes,no,0.06
120103,boy,yes,no,0.06
120103,boy,yes,no,0.06
120103,boy,yes,no,0.06
120103,boy,yes,no,0.06
120104,girl,no,no,-0.04
120104,girl,no,no,-0.04
120104,girl,no,no,-0.04
120104,girl,no,no,-0.04
120104,girl,no,no,-0.04
120104,girl,no,no,-0.04
120104,girl,no,no,-0.04
120104,girl,no,no,-0.04
120104,girl,no,yes,-0.04
120104,girl,no,yes,-0.04
120104,girl,no,yes,-0.04
120104,girl,no,yes,-0.04
120104,girl,no,yes,-0.04
120104,boy,no,no,-0.04
120104,boy,no,no,-0.04
120104,boy,no,no,-0.04
120104,boy,no,no,-0.04
120104,boy,no,no,-0.04
120104,boy,no,no,-0.04
120104,boy,no,yes,-0.04
120104,boy,no,yes,-0.04
120104,boy,no,yes,-0.04
120104,boy,no,yes,-0.04
120104,boy,no,yes,-0.04
120104,boy,no,yes,-0.04
120104,boy,no,yes,-0.04
120104,boy,no,yes,-0.04
120104,boy,no,yes,-0.04
120104,boy,no,yes,-0.04
120105,girl,no,no,-0.29
120105,girl,no,no,-0.29
120105,girl,no,no,-0.29
120105,girl,no,no,-0.29
120105,girl,no,no,-0.29
120105,boy,no,no,-0.29
120105,boy,no,no,-0.29
120105,boy,no,no,-0.29
120105,boy,no,no,-0.29
120105,boy,no,no,-0.29
120105,boy,no,no,-0.29
120105,boy,no,no,-0.29
120105,boy,no,yes,-0.29
120106,girl,no,no,-0.31
