distid,scid,sid,g3_fall,g3_winter,g3_spring,g4_fall,g4_winter,g4_spring,g5_fall,g5_winter,g5_spring
94,94-2,94-2-8,194.60617421246403,199.14027649455053,200.02644951964848,200.5682467857446,207.0960227184358,207.59196945873444,224.79456046839724,214.36997996464834,225.77612788534788
94,94-2,94-2-9,185.33177008845513,190.35175529409327,184.69140460909168,190.47544978866895,193.91735831703124,200.31491119727548,197.99158094029792,208.99901549518546,225.7259433946912
94,94-2,94-2-10,168.6592102625705,180.00398431272006,184.50389068091906,182.4894177604617,193.1670988595848,197.63184357099803,188.378123302501,190.12858566937913,202.54789197677397
94,94-2,94-2-11,191.73346616101767,199.47338598928383,205.31031457126926,206.72326771659144,212.07760087883688,216.6744437183912,211.37226438835967,225.2001861442202,226.74679560819888
94,94-2,94-2-12,168.28822876415472,176.87667150881163,186.1988525905948,183.9953254473165,196.10128303614113,197.83370731016137,193.07406524117496,193.64364668541626,209.34653942570645
94,94-2,94-2-13,190.59135193092376,207.24335984247108,216.75531485005433,209.90215739863646,227.29150684785287,226.33592335156473,231.0125034883381,240.62972681031485,245.7890678047245
94,94-2,94-2-14,171.06016008985748,181.17454659527672,183.01823850415144,184.06161926242413,187.19980454118678,179.66574531022923,191.48051734486333,198.21659480065603,191.14434201797104
94,94-2,94-2-15,192.80652010735164,185.46901306028346,201.05345016526667,205.8894618482637,199.92366246909603,198.88300930990698,202.98913838413276,208.70324179699287,213.06035750211237
94,94-2,94-2-16,204.61399302925685,207.13112531897224,223.67559679207557,208.06407942508653,217.2163661056307,231.24108493975973,230.6511218896685,237.83519020753508,254.78401399670201
94,94-2,94-2-17,176.96424860388112,168.7200152059086,189.21326647207337,178.4643523667475,198.39569802901588,197.2375105471852,196.33749079268634,202.51550808554828,216.67174089111953
94,94-2,94-2-18,179.6415368951524,178.68227169711196,191.7870153221312,194.5400317825914,198.39777862128983,204.13568317240757,201.51298299520565,213.49375872506533,221.87243414371292
94,94-2,94-2-19,179.29196173987654,189.21859680644212,192.58930208347869,187.92745614001475,198.95174727658028,206.0077919090182,199.5628741163055,208.79629655288335,215.4481513532349
94,94-2,94-2-20,198.18712243171774,206.25195218646934,208.0410418287999,207.73944333271214,219.23324177666916,221.40982054961023,225.56501042284268,231.66172330241704,243.0342439629815
94,94-2,94-2-21,190.34567145700726,189.51014445741274,199.36683133543625,204.09688277722134,213.26525115492115,205.34779764451767,214.3581524773593,223.03018377692834,239.28880595354525
94,94-2,94-2-22,180.46548551328974,191.62785186708132,199.3082640219544,200.50019302162104,212.74462179379992,214.62574890870462,222.05186462388954,235.4288535223543,240.68914518676812
94,94-2,94-2-23,178.86375021473475,172.5725141177177,184.26447049940964,187.22667789491166,193.7790989163578,184.87544801074807,195.19245529164883,194.57908819871653,203.70662175742137
94,94-2,94-2-24,187.0868068774805,197.32369573133684,196.09389745525624,190.56946286936198,202.29770522288405,206.40492247126542,202.20163063379294,213.69173306558667,221.62481808667212
94,94-2,94-2-25,198.44228734432517,200.82668812628378,204.3845881768895,216.32486461834668,220.3521558694057,228.00007167780888,238.40705449329303,249.9760686266635,257.26255739143363
94,94-3,94-3-1,192.15822690523038,193.35973360208658,196.99840359846777,195.8178933477408,195.84879201996245,202.7232514505423,202.6252670045521,210.4448349852549,213.01584852801378
94,94-3,94-3-2,167.20752131402853,178.43923238017615,192.37590867870162,188.93343596812704,188.00951241171612,184.4821072721438,197.4792045778639,205.09469091050266,199.13297814963036
94,94-3,94-3-3,196.67826024566187,206.30412336771064,223.56639683374706,207.59926071005924,205.78547232861737,214.86212974438993,214.46555821264317,224.94527236160408,225.95015449451367
94,94-3,94-3-4,171.61312458649073,176.24434280101178,183.48266402154542,181.46811110057308,187.2156923198568,187.6687389022745,188.06259766727834,188.6487350368032,198.6241206888271
94,94-3,94-3-5,178.67604725085897,187.7469126349783,187.8077038460677,197.3611340999793,199.55269213228212,198.0556977110488,194.9972869449164,206.46179225333222,207.25631016062854
94,94-3,94-3-6,189.134851921646,196.22665615352554,213.39341252860865,205.98003990783053,219.2107191461118,226.38143210048125,225.06192183450645,233.81139085282845,232.65505321912798
94,94-3,94-3-7,178.78807124937148,189.96706939874304,189.41097657289973,187.36804304802018,202.60666483488316,197.30713846461282,202.8991840465812,199.84156107690134,216.18341991877347
94,94-3,94-3-8,189.2573242415561,196.138872475886,191.4915409340609,196.94360096535894,204.8002906789882,204.69115728434863,204.30325060607873,220.6164066956819,227.02031419188435
94,94-3,94-3-9,187.5632075158668,184.56467342389752,194.19283794339762,191.05230322402443,200.8177742714168,202.65022460984633,200.38835836483884,205.38107762869208,212.51692057476887
94,94-3,94-3-10,194.20215924645342,205.63427506731267,208.14830356693355,213.7889225237307,208.32403825239726,216.59297748915904,225.09699607437423,231.2097632451069,222.75151463200382
94,94-3,94-3-11,188.01819567412025,184.92423521197313,194.475181267431,185.5729807177937,206.2518687750641,198.51275139402102,193.7233797699681,205.84905035163658,205.61350831932825
94,94-3,94-3-12,175.85873043530373,182.45076049880228,186.02829997620185,187.034265385853,198.51585536563863,188.7810540666212,191.37295889542187,200.46307141161978,197.51013721099713
94,94-3,94-3-13,191.42152334274388,199.4676904330215,207.67038934647343,202.572456389613,202.16988324966638,225.3182790030864,211.56675381935,222.43208917649352,221.47861305284977
94,94-3,94-3-14,177.8605971985027,186.1479748566568,197.6336264435652,189.03928550689182,196.62680272004152,196.6763414369209,194.07957795842148,206.25123677746555,205.52779380581586
94,94-3,94-3-15,175.85353754901462,192.18402081975879,199.26497429029925,196.46911261707768,195.69614808948657,204.1727285427367,209.0646346852818,209.84023862592684,222.13654520447577
94,94-3,94-3-16,190.8469084257612,188.81511808322855,198.87009977264464,200.2142834692828,197.69119147004028,195.43395671800084,198.13418425211074,198.24808900458478,206.84458650991834
94,94-3,94-3-17,191.97688016750485,194.51702558104603,200.12966903001364,196.88256805584624,197.97885013448538,207.49765513100516,188.42686242941414,199.52752149317607,206.46360813771165
94,94-3,94-3-18,191.604346115242,192.5970763027161,195.49816223847958,198.59900208135616,200.2593011645776,204.6941902360461,199.97523041750728,212.11875232431893,221.22860034995676
94,94-3,94-3-19,187.28354262955722,203.7482554881095,200.72706198434574,202.92208180070455,210.32624422569307,222.33087832449962,223.62018694857355,232.07013957947373,235.45412784378706
94,94-3,94-3-20,177.65306913349207,182.9388915070749,185.80963339976836,175.93078724667856,179.49433401218423,199.34939970048146,179.734581731543,183.878212033056,189.69243213175366
94,94-3,94-3-21,197.74223812417063,204.07427018817577,205.069868148558,212.0232949772575,208.93436335470582,213.85984274934023,214.39222305793163,232.02446672098742,229.7440427766767
94,94-3,94-3-22,186.38953526619284,188.123149168648,196.05445280834994,186.54410075150898,190.62239288995067,197.51762148602555,184.140154453891,187.48821221546416,211.69164202778396
94,94-3,94-3-23,193.79741309700327,200.03292626298546,209.82287791590124,203.7466954321186,212.65726513613353,226.25300010789735,214.84701270300152,224.78086301864562,230.85604198182835
94,94-3,94-3-24,181.72885310325566,194.0238685999404,201.24959114729103,189.34335622102392,201.0277790754704,202.07067427009525,186.21429208459534,215.89627590416006,206.62721074876316
94,94-3,94-3-25,200.43401671133137,201.60411823912725,210.21935719903414,216.8473390071591,223.04494324504793,217.03158247882752,213.39470315439002,223.22103723369122,232.49775168613056
94,94-4,94-4-1,189.34512444817648,193.07331791587035,216.04717650439733,210.75685100835727,215.05850627051842,219.34462147982822,217.65182083885205,229.53769737669106,228.93482168114343
94,94-4,94-4-2,191.47763772036592,191.4023492866903,194.0226852152218,193.56936572112787,197.9945061538991,206.16877363285735,209.10644909204925,212.93274078737406,225.13625641833096
94,94-4,94-4-3,190.95664839626366,183.1963509716357,190.3008893749855,194.3685491406175,182.3313134691427,210.64926098737058,201.06512465492327,202.84737812242105,206.51112504830908
94,94-4,94-4-4,178.99705048553292,177.52933143160723,196.18713708841477,192.46082746784845,192.36162705002857,206.4388641050337,190.3853410094994,194.53031630781848,208.881285716109
94,94-4,94-4-5,176.07316963714584,199.59504668221294,194.76700472506758,198.9578647619694,196.97918313862908,205.82782595132988,202.36162444166416,217.02298214562157,205.88141212420874
94,94-4,94-4-6,197.5123811104457,202.95398501526955,215.61319544463748,200.80923214243052,222.7395799027688,226.82737587822197,234.226651899138,247.45500393113855,245.4035922738924
94,94-4,94-4-7,198.05016367102633,209.189759440458,221.6155483972072,220.27511039272994,230.88648144161485,232.62250227634857,234.1206299064065,238.82827469793324,248.9625164629268
94,94-4,94-4-8,186.48014574927527,184.88810993577863,200.816532367416,195.28847395238853,200.37992210314133,204.73955130980391,204.79651758981845,197.9379325474915,205.59567097204794
94,94-4,94-4-9,179.26663532741114,179.66440250185175,197.85628228146834,202.48241478505835,208.73939257668502,210.15124099760394,208.9640849603679,220.8061705422019,216.18043241384882
94,94-4,94-4-10,194.97340623090994,201.32669552737426,208.6232434339971,202.46477117512282,202.5008068735819,210.83245762555546,204.29221816453426,215.5916063913531,221.7925408521014
94,94-4,94-4-11,194.1800972134227,190.43217431923551,207.58637764038198,203.22170285975145,202.38212944879956,214.46994123783836,205.41688827138435,213.75846555292938,227.34331125532307
94,94-4,94-4-12,197.98245139095903,199.10925562466193,227.33995805599795,219.46700332746596,225.354039043261,226.40631498193548,230.79895736106715,245.42507877690446,248.14977879282964
94,94-4,94-4-13,192.0202771504501,191.68910316687504,207.16910302486525,201.571527733554,216.2946773112547,218.89495508178206,224.78728714613607,224.46896476541883,237.35197359327935
94,94-4,94-4-14,195.02570527873922,198.30897408392067,210.0065895194609,207.54327986305807,212.23355007130579,211.87171147931653,212.4161149093851,212.74406881862183,222.7672936792968
94,94-4,94-4-15,187.29081050546532,195.33715882458048,207.29490048941204,195.54430752012442,220.52437997789445,228.43232139787182,224.55722109605958,227.5831971901213,240.3159678513524
94,94-4,94-4-16,186.0562815538693,200.37565915866847,200.4869550626975,205.71599841314526,215.56797941362817,217.27055921844587,219.0087425228269,229.20302513401757,239.80983546510117
94,94-4,94-4-17,189.21088112682742,200.33292344104473,199.30193101537617,201.08383714766413,198.33455459267952,212.25869001476428,212.59704853085296,219.67269759327877,224.29235708373304
94,94-4,94-4-18,208.75579462435977,216.37955098372956,227.13821562725244,228.0515624644426,239.44791438856745,238.91587302916696,240.26741982602508,253.9960080364519,260.3665213677176
94,94-4,94-4-19,192.7440748099436,200.1362258408346,209.70981285866128,213.5076776673551,216.65664313938242,228.02830268381373,220.80729767309435,218.90009567133367,245.08465659348838
94,94-4,94-4-20,179.61562650691036,184.4807419682516,195.28296227661906,192.1510327828352,199.13209428067793,195.9504972225615,212.2179556804168,210.21205268338366,221.29331909773717
94,94-4,94-4-21,179.57842720384812,189.93260360828518,191.1243039709828,180.75550727446094,194.93116670696796,193.78804290977237,203.75185501074012,220.9247845989433,213.84466866915142
94,94-4,94-4-22,194.41571486756305,199.93828757231,214.74600325567238,216.21409666001836,218.52679821236296,235.78669203993047,232.12182738682435,255.22031803091227,252.3394446725079
94,94-4,94-4-23,199.3035614913501,211.0203231340943,219.13051303098354,222.50365718155138,223.27434167599742,232.62675757532966,232.54712113092592,245.2684572536435,254.51498265466577
94,94-4,94-4-24,194.63709012228998,200.76485917114343,201.66941327430644,204.25423018808027,201.17007588459393,219.43216316075333,211.01938860996893,216.99048734617813,213.6108776647049
94,94-4,94-4-25,189.38974881941957,187.1008306609044,190.4494127239624,194.93530561074553,199.26450335169557,213.17190302893272,207.47014202106632,215.43424606977254,222.59189042617766
94,94-5,94-5-1,190.4441173453523,200.99719386259707,198.32388434308595,192.50077391717275,196.48396066552635,205.0315279952942,206.59851239977056,212.9643046339603,216.22492452810278
94,94-5,94-5-2,187.8611176310884,197.26836612858222,201.4212299880521,207.94823032025892,201.36348268604084,214.65309916329724,208.32172340733376,210.8646197449628,225.21365346893165
94,94-5,94-5-3,192.9712738488068,207.89414212677468,206.1031420096826,197.8226548558434,200.50169739286545,202.65265130639384,208.87480464894776,211.73993988958043,214.48247018189994
94,94-5,94-5-4,191.61601153153927,195.63895082600945,200.69087618361826,203.4246252033064,213.69866067335937,214.44269825638335,216.3668916817052,221.28098996712438,226.4491057777334
94,94-5,94-5-5,194.490809216519,196.4280118307642,199.62964225446402,201.97150179654687,221.46866340826037,212.20431930873656,221.68889427112703,218.83310975176397,235.57077440080656
94,94-5,94-5-6,194.787311944481,212.52092561401562,196.2767946379403,212.74524919714233,225.67382062491438,236.76288359314486,232.4793564476308,238.66333707589303,265.09748582324937
94,94-5,94-5-7,189.06318464523318,191.45065851571852,202.84713257868262,206.6811916475372,205.82716725685611,209.85243067869493,212.00947857758172,218.34180967518043,225.70595435171114
94,94-5,94-5-8,192.14313562033266,192.94291539053057,202.97971126772967,202.21244519834937,209.60883044752646,218.6632566468365,217.21965598547825,219.31446163333243,228.66228254372336
94,94-5,94-5-9,201.78540746362205,212.3188280721967,213.88437652812772,211.39867138627918,218.99808494709683,225.58252013718243,224.56671167659306,227.50079019172588,241.9727352062536
94,94-5,94-5-10,176.66661650430896,181.04658986321806,188.74784068947122,178.99916042625037,184.11403259188185,194.2420329241339,189.37596288525623,203.8494743944073,201.3480535265764
94,94-5,94-5-11,195.69055581294754,192.19796026935197,202.43072861213017,196.25168493812166,203.56791885844623,218.6485850439088,210.07325703137417,217.42447397996605,227.12200258810657
94,94-5,94-5-12,187.8335590136835,196.40070760042087,203.89683516212818,201.61617295558457,208.05288707799397,211.5220808711211,216.402060924569,220.73403107044354,229.14855358795785
94,94-5,94-5-13,198.66058997755218,206.00442957335233,206.60239424326744,204.79121527587594,214.24047560446695,226.33071355993545,215.91884727983253,236.97841931340082,242.5579687336324
94,94-5,94-5-14,180.7330749677805,199.24276968328678,190.63976270465074,200.25406423860528,210.40948991600152,212.77927388286156,217.2968523200765,212.15985079746133,224.2516350959071
94,94-5,94-5-15,190.88055009477864,203.05488107992917,197.6770391038804,205.02449756976307,203.19358302769558,216.40811644118062,215.64738178459444,216.30536975647675,228.03161608877184
94,94-5,94-5-16,206.08747371980925,220.88107473791382,231.35096057256987,218.63139482950126,234.6143397733398,244.28858066463343,226.87161605716392,248.30599178526109,258.8790522816053
94,94-5,94-5-17,185.69714105193086,191.39460432459185,188.73204821558662,188.4808710254974,191.50407531838331,200.86167858612663,205.23926160141812,186.34255446849195,203.19270694579
94,94-5,94-5-18,177.27947343857338,195.3770591281772,202.94703352493127,199.1205689513072,207.3604458826369,223.42575842438518,215.12813102316102,228.97449995926635,226.57310939328008
94,94-5,94-5-19,188.27329425039386,196.50051612996802,200.8855006580361,202.69251700767526,209.98091236557934,209.68809868750958,211.55182782730768,219.0747488071455,224.26915621726118
94,94-5,94-5-20,177.7484798590103,185.6948480618843,185.56041204788664,185.78687170650588,193.0219322837469,203.86638788290125,199.31605670488784,204.72155157310766,215.82632984317723
94,94-5,94-5-21,181.51387755259861,184.31177667206603,187.96596688434303,193.31670585208914,182.080077453516,194.11484646005937,194.91764304639713,198.2323763930335,208.51739192341338
94,94-5,94-5-22,184.86669052482824,197.26718836088284,206.69707962364018,200.12721568432173,205.217945508059,212.39661545091823,204.75523334502316,213.79018999704996,219.38539190008257
94,94-5,94-5-23,176.79116406309998,177.54901772379236,193.1151570601324,186.554370012983,204.7054739473891,190.34966674567082,203.11056169573698,196.71940782025024,216.3431436535196
94,94-5,94-5-24,184.3644531094908,189.09598085921235,203.33829190072728,195.58259567704837,202.81934763903683,213.23325438115967,219.29413994230228,210.88153088785248,225.1015739808577
94,94-5,94-5-25,181.14389772775192,183.44462350890035,182.96996663857766,185.35109666699955,188.77741270426282,202.22243959233126,195.41742755272563,214.23854876440416,221.14487958215682
94,94-6,94-6-1,172.20304901319412,176.97653799784774,181.3804393155074,185.5544929968148,193.97053440648767,202.9052355600168,193.79348954831494,205.0929228775377,214.87472674725555
94,94-6,94-6-2,192.88594224155568,201.0567166841389,210.04793411828481,201.3814267787513,220.91356648941849,218.56222498338138,216.4407639313734,209.78703316445842,221.86314086535543
94,94-6,94-6-3,174.5626519041015,181.982631704087,169.3107529260503,182.76712588215156,185.45850151726074,185.21009390693533,176.02523273147125,184.93361097130975,183.4047369968397
94,94-6,94-6-4,176.64061159408803,197.58855053693344,192.4561212537927,191.46030368718667,191.74006212364515,207.7186918445258,194.37452344094027,205.9207417578764,208.65244795050575
94,94-6,94-6-5,185.0908409818422,195.70967647063407,199.1050500702524,203.33471495105658,193.26893802562034,216.22793028464488,206.8805780008489,226.81521083870635,226.4824986811286
94,94-6,94-6-6,176.00159634026616,170.7916499653349,183.92759533454833,174.98489766314262,182.1332419461612,186.8446050939664,185.00923608342433,198.20823809365237,200.55850491283616
94,94-6,94-6-7,180.73305667812102,192.11481684842025,190.3449925301744,198.57169517898632,193.44739608382326,202.762510625539,213.82028727284262,210.9302587060225,224.1122182499688
94,94-6,94-6-8,171.12848593822952,184.88833062453662,182.68903348466836,183.41385937797824,198.69445090010925,192.96226419114043,198.40922348851626,199.56780728838723,215.1776016986775
94,94-6,94-6-9,199.8361872696329,198.41828788975766,211.07936541698356,205.531588671777,218.45974022958686,230.89712637563056,218.2623805996074,242.11803363773925,247.5302732955622
94,94-6,94-6-10,178.3561122464875,188.76653750626664,201.6387505905972,190.35536003664785,197.09260111368886,208.82199649377267,199.158050042455,210.24469882139812,223.77708752321473
94,94-6,94-6-11,183.8517812639948,200.9516200622846,200.88489863229844,204.44727504979684,211.02435363155988,220.04257889664962,212.82677470135567,218.8148233981831,232.57768495534043
94,94-6,94-6-12,165.178225020239,184.784015714488,182.69246205996998,176.78481051455665,186.51010586926182,197.85695003402026,189.6213725138832,200.51663551932248,201.0571927549375
94,94-6,94-6-13,195.2556214989207,191.39298925932576,203.96362357071976,199.91179853432038,222.9895911782763,212.22185676359686,211.0407023906222,215.26391734370193,229.1708374929715
94,94-6,94-6-14,184.0475593954654,186.27713832467114,186.8209424445159,186.79966679712513,191.8906584771941,192.11682097565935,194.32366539834396,201.82356874858908,207.09827742143088
94,94-6,94-6-15,182.8794013085603,184.5676973233826,205.20770107264144,197.3764258097537,202.9577518709067,200.41944284499044,214.04289010217278,223.3059240666106,215.3119141138603
94,94-6,94-6-16,184.78320377284015,194.90421357149043,199.75898748476772,205.29605989401028,194.4327519324962,202.96731946078756,210.94800792689617,205.91794063561807,214.47298936730607
94,94-6,94-6-17,197.76574681274943,216.16170357467908,223.71015426175114,227.1456788856189,232.19448332417923,238.60781739997418,246.0533231075579,249.32494570588972,258.4974666347313
94,94-6,94-6-18,173.0269166241949,165.94868667834604,180.17757818385599,177.87289851980944,189.0817757012643,186.2795111514528,186.94520893599244,187.1644589099043,193.14318035807713
94,94-6,94-6-19,174.7787384504624,185.40856590098613,191.9345078285681,190.36360472391337,195.92549998862722,200.3464856088365,198.9258121424548,213.7854703223881,215.698078046661
94,94-6,94-6-20,192.0518164019458,200.05332338212162,214.36395902087096,210.85142174234713,215.94687946454388,232.31142452291397,224.97963063886982,238.14540948977017,243.66476616170073
94,94-6,94-6-21,183.95723660007098,177.31969060440017,181.968917237444,180.9894670653111,192.31983077091965,194.52651088357328,197.36263390275684,196.53202786355536,195.6701065911832
94,94-6,94-6-22,170.73924519701808,178.37542547394577,186.46844509714052,190.07925607337287,194.48550589626655,196.56542306319446,201.9609590257384,201.58247100037667,207.8554334704015
94,94-6,94-6-23,182.5557123423502,192.89239611203433,197.9718971323802,196.7257781249677,198.20289620453568,209.4320015797906,194.82323078493093,196.15497529884158,213.64095215866516
94,94-6,94-6-24,184.83594155519822,199.85747754363013,201.6490617364533,195.04904779621208,202.77763018329424,203.9229222359502,207.69269529383737,217.4368588845001,213.08331350559806
94,94-6,94-6-25,172.16768321391208,179.36404329908984,186.38384902835892,186.1138098537704,189.18582512271882,204.648677844624,195.48176444320015,192.86543289122162,213.02156260703035
94,94-7,94-7-1,194.41241313837585,203.3995890634899,211.63307109983575,204.25802902736646,214.71792383808224,220.12654033988335,215.94745792455004,226.50032775075442,222.65212130583012
94,94-7,94-7-2,186.9521449346567,190.237993160124,189.99476573719983,196.30638949061466,196.3234516188046,205.31120160704586,200.35110915422612,216.01062364937522,223.0904643742574
94,94-7,94-7-3,182.67984552761476,191.90394200260076,198.4611037734365,206.28325915597068,204.53979256513918,213.4716033107489,215.10518913702703,220.0831834602616,228.3556223102905
94,94-7,94-7-4,201.41483527775893,195.02751885631392,203.4540578222144,200.13332260483259,214.4382236054462,213.06307611371255,221.06124479319436,219.6846959760899,227.53900808809846
94,94-7,94-7-5,185.33287763708597,189.02780415743564,201.25772289205722,192.6400889984507,212.386497782083,204.45079330337342,208.54866083450818,219.66038323504688,220.65542443184586
94,94-7,94-7-6,194.60520157852253,200.14224458563558,198.30637764013179,201.2622322284361,211.76550333692444,223.37976825762223,223.09851261537017,224.24600412699158,232.6006828829122
94,94-7,94-7-7,184.87670472363584,187.76063693077165,188.6689913389696,190.88786950621815,201.79590829766192,216.69216915432898,212.335373636655,214.69468542330046,216.63556207198224
94,94-7,94-7-8,179.89835753312923,183.88248293857754,185.72894369508484,183.42795949254187,182.26630203927292,194.59459640968726,197.42329348390962,204.77984039435677,213.5101143495469
94,94-7,94-7-9,173.83860342877642,181.66134684791356,188.25498145508422,183.4957962332961,194.5515519720069,194.61877346585865,194.19369605956595,192.8318690404502,203.40673280424718
94,94-7,94-7-10,183.0426240634427,174.662288486308,193.9990272509972,198.03122349688772,198.26259100424375,202.90606226630373,208.0840669700102,211.43962639760613,218.1655646573169
94,94-7,94-7-11,186.07063705487735,195.33325137614273,208.69564085066924,204.9674710932645,210.3878886801971,218.41858680973567,213.29940969874394,232.4439434880809,235.21012907778234
94,94-7,94-7-12,172.6142088864435,177.3248281172393,181.64318021986736,183.73095067624823,186.32308629339332,196.32824404122925,192.3383871621834,202.27615026619281,207.1630549291869
94,94-7,94-7-13,185.75058278756075,183.20494763829194,181.35873534018643,186.10779239563422,192.43825414051616,204.4930106437738,196.49225509604875,212.19945761109165,215.69760981335648
94,94-7,94-7-14,180.52927289011217,176.94653908370242,184.91451193533274,194.51906703350798,199.0105579972075,203.57551419978856,201.06739138005466,210.65356913389013,216.64644826233697
94,94-7,94-7-15,202.2618829561926,210.75108549109626,215.36791523855163,215.28332214438962,210.37091696970117,218.32509685652354,226.3981857457971,236.00358539290514,243.27051086295734
94,94-7,94-7-16,170.00426793481245,179.77718692212872,185.50318787013754,171.0777673718903,184.73069101819493,184.5793850713574,190.16840880541923,191.57083727023547,191.21153555981135
94,94-7,94-7-17,171.04588157986825,189.02475096468976,190.91414647287917,176.32776557858728,198.68261950461772,204.52895753253117,204.5029884107572,208.33496327611385,219.4096514569194
94,94-7,94-7-18,177.42896648731363,194.76864513099127,194.7931301739524,191.9296429641746,199.85836144492382,216.59476499792822,206.26156594960742,220.17371485408844,222.6641177587838
94,94-7,94-7-19,193.88089021076343,189.98905863382043,201.8468469387235,200.9821437844792,200.737454933047,207.83619710923458,204.1968210378055,221.4977892106113,215.4355892876599
94,94-7,94-7-20,166.8781898680572,172.03658934907054,183.00411968698225,181.30555245602585,178.04009518469513,190.98514615062143,184.147270124319,192.31258430339963,196.78414167497593
94,94-7,94-7-21,174.55173780637438,176.03628078686967,187.5357530230735,184.39086823396283,188.3984948837866,200.01760457351781,202.61133548318637,190.30445452709392,203.68611897656177
94,94-7,94-7-22,192.73592474120122,183.94093666901784,188.86207437497097,186.02547607570622,202.92509691782809,207.79345898941085,204.38081688808373,214.07090718284178,226.05407454599356
94,94-7,94-7-23,171.45491036788775,174.78257132121948,184.40221122554416,184.99222916700515,194.92978270198884,201.84662100716187,197.25884048407792,201.65384442065067,217.55666399474603
94,94-7,94-7-24,182.53856988001385,184.60707844455493,201.47679103966746,189.6061573156189,200.9579385686161,201.24019606286038,205.40000938338247,214.72112246146585,222.5732581935461
94,94-7,94-7-25,176.88079957413143,195.7605592350968,209.01968546061238,195.7711293862349,210.6713041656608,222.34147892161346,212.36923641813507,224.04044856606382,239.55346839003445
94,94-8,94-8-1,210.53060756508916,210.9332567377303,218.51215099831998,203.14996290645723,211.71476710588453,226.57229569745425,221.98747366083356,226.91093772730278,241.61632050898157
94,94-8,94-8-2,187.6369003591978,192.13480801062462,186.9030211137034,184.954332544309,200.01306881897509,199.74050717819375,218.81881577968264,215.86853679355863,224.41829639541132
94,94-8,94-8-3,180.93385944489117,186.95617154140433,204.38937540413284,186.56857481206106,204.79070469431122,206.01791299083382,207.73159674568865,208.27372317294177,214.40245468825648
94,94-8,94-8-4,193.72715799660025,203.92064761563495,207.05544887410096,200.16458124655722,220.2645499884331,226.7562836181926,218.63901220781878,226.82220209377473,231.582431087176
94,94-8,94-8-5,171.06410588932852,179.84601331165916,185.15073155683027,177.49595255330215,190.50925020157456,200.8267483891989,198.46102915211245,195.87500300547083,195.9135906827039
94,94-8,94-8-6,168.03360654092023,174.58291508734362,176.25913126474228,176.54126394914735,183.69844437178568,191.34259570991637,190.84991658055839,189.2593021558129,199.50682833951228
94,94-8,94-8-7,193.10308529236576,191.77071094273967,208.1844191399504,201.150851079753,213.0556784622357,222.81034582053093,210.83165490177484,217.16205474850486,228.30168665143233
94,94-8,94-8-8,193.02195319042244,195.5884758328097,205.15610958254834,202.00888313191066,209.6058344211917,212.17389095504498,220.56086008690758,220.6561031354105,232.18265915346942
94,94-8,94-8-9,186.95534507041384,194.25347931385292,197.99096233426036,199.41811216055487,206.00622935742086,219.45418881549406,207.77817832723866,224.874093163287,235.6282792517984
94,94-8,94-8-10,196.59928802279796,213.24947584014157,218.64444110569286,214.22059417678742,220.11589004913245,233.70818620895975,231.43957067565134,232.72390733635947,239.6504309786626
94,94-8,94-8-11,190.54561641942175,191.00149302592826,199.83005216949405,199.39624054859502,204.88146118162015,210.51318497287565,215.8527440648325,228.2469618106887,222.1325414058083
94,94-8,94-8-12,189.66210242569534,211.18400459889935,216.73880339298503,214.0093252284905,222.13712985011387,219.57392735571926,231.14765937421066,233.79925423945218,243.5793346632596
94,94-8,94-8-13,184.52450813015142,188.7486831610623,186.37438518135394,189.1299239256004,191.43270460592407,200.64034287009886,195.82373912124248,195.3878580323897,211.16657043980257
94,94-8,94-8-14,178.37847729415128,179.0545859046966,184.16660231423919,185.90317443164773,187.48710064828256,201.75401160194662,206.5995376057653,207.06222951562236,212.85194410698998
94,94-8,94-8-15,192.04356654902534,190.45450211794733,206.84433770442445,192.53744365999475,199.12551176532457,218.8302622465087,215.10172912813877,221.43512479208786,222.85068086260853
94,94-8,94-8-16,188.71914432250276,193.09509218583412,201.01120689849543,203.42615714151165,210.84844785068083,218.87132128190896,215.05731408410946,222.8732062006073,235.02487713827287
94,94-8,94-8-17,215.24557709372425,227.20404691691368,230.17335540721453,220.09643480456782,234.3205551239182,234.03477469877433,241.03584501125007,243.11497504122238,260.21777717472764
94,94-8,94-8-18,189.67131332379861,205.85687722410808,207.1230400311984,204.24104329804578,212.94595558950968,227.92312617337998,224.98777463638007,228.6328351116798,235.7631275698546
94,94-8,94-8-19,180.53086227456265,182.51499300606991,180.70770637881876,188.56081051585534,188.85717234386055,201.49525782370657,188.234507400563,187.9835131909339,213.84010418914426
94,94-8,94-8-20,192.01194774026496,194.7913959851661,208.17863205024037,204.82660687922194,212.09594638025098,222.952309403605,227.06569847928571,231.88153863079955,235.34461399181475
94,94-8,94-8-21,190.19990118561907,191.85659986798404,192.17164172244804,188.00259455827236,192.29394950164556,201.78983623018695,200.2172454341893,205.15775260384947,200.68521573669318
94,94-8,94-8-22,169.32777975275326,180.11577169976246,178.07685618744097,174.22598992755735,187.61706938594872,190.13032113701263,191.52149288791762,195.77832616352032,201.21947038362694
94,94-8,94-8-23,183.20197406877952,201.3549540989532,204.72744047398933,195.36120007042263,202.47837606021605,214.7826855437626,216.1549355907778,212.53918017807666,228.68649412419146
